"id","org_name","event_name","event_description","event_start_date","event_end_date","days_of_week","start_time","end_time","more_info","fee","admission_price","site_location_name","event_photo","category","subcategory","age_group_eligibility_tags","race_ethnicity_eligibility_tags","special_needs_eligibility_tags","sogi_eligibility_tags","language_eligibility_tags","site_address","site_phone","site_email","latitude","longitude","point","analysis_neighborhood","supervisor_district","data_as_of","data_loaded_at"
"124396_sfpl","SF Public Library","Activity: Family Music Circle","Make music in a supportive group setting, singing and playing along to a repertoire of children's songs, folk songs and traditional favorites in…","2025/10/25 12:00:00 AM","2025/10/25 12:00:00 AM",,"10:15:00","11:00:00","https://sfpl.org/events/2025/10/25/activity-family-music-circle","false",,"Potrero","https://sfpl.org//sites/default/files/2025-06/22715.png","Arts, Culture & Identity","Dance, Music","Families with children below 18 years old",,,,,"1616 20th Street","415-355-2822","potmgr@sfpl.org","37.760067","-122.397615","POINT (-122.397615 37.760067)","Potrero Hill","10","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39456_rpd","SF Rec Park","Adult Swim - Learning the Basics","This class is designed to help participants gain basic aquatic skills and swimming strokes, including the front crawl, breaststroke and elementary backstroke. Participants also learn skills and concepts needed to stay safe around water, in addition to those needed to help themselves or others in an aquatic emergency.","2025/09/03 12:00:00 AM","2025/10/22 12:00:00 AM","W","17:00:00","17:30:00","sfrecpark.org/register","true",,"COFFMAN SWIMMING POOL","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Swimming","TAY",,,,,"1700 Visitacion Ave","(415) 337-9085",,"37.71356460576","-122.41540105152","POINT (-122.415401052 37.713564606)","Visitacion Valley","10","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39625_rpd","SF Rec Park","Level 1","This class is designed to orient participants to the aquatic environment and to help them gain basic aquatic skills. In addition, participants start learning about how to be safe around water. Children must be 48 to participate.          Registration is limited to one class per participant.","2025/09/07 12:00:00 AM","2025/10/26 12:00:00 AM","S","09:00:00","09:30:00","sfrecpark.org/register","true",,"ROSSI SWIMMING POOL","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Swimming","Children; Pre-Teens; Teens; TAY",,,,,"600 Arguello Blvd","(415) 666-7014",,"37.779084","-122.458275","POINT (-122.458275 37.779084)","Lone Mountain/USF","1","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"10013903_sfdec","Gum Moon Chinatown","Parent-Child Interactive Group Discoverer (Playgroup, Cantonese/English)","For parents, caregivers, and children aged 2-3 years. Dates:August 21, 2025 – June 30, 2026 Monday &#8211; Thursday Time: 10:00 AM – 12:00 PM For more information, please contact: Vivian Chan, Admin. Manager 415-788-1008 vivianchan@ gummoon.org Lucy Tao, Family Advocate 415-788-1008 lucytao@ gummoon.or Address: 940 Washington Street","2025/10/07 12:00:00 AM","2025/10/07 12:00:00 AM",,"10:00:00","12:00:00","https://sfdec.org/event/parent-child-interactive-group-discoverer-playgroup-cantonese-english-2/2025-10-07/",,,"940 Washington Street",,"Childcare","Playgroups",,,,,"Chinese","940 Washington Street","415-788-1008","vivianchan@gummoon.org","37.795032","-122.4087705","POINT (-122.4087705 37.795032)","Chinatown","3","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39110_rpd","SF Rec Park","After School Program - Betty Ann Ong","Our after school program is an experience that provides a safe and nurturing environment for youth in grades K-5 to develop life long recreation and leisure skills. Participants will receive homework assistance, be exposed to an environment that will promote literacy, encourage communication and empowerment skills while providing recreation activities that include sports, group games, arts and culture, community exploration and seasonal special events. All staff and volunteers receive background checks and are trained in safety skills. Start times may vary based on the school release time. The fee for the school year is $1080. Parents will have the option to pay the entire fee upon registration. Payment plans are available. $270.00 is due upon registration and on the first day of October, January and March of the school year.","2025/08/18 12:00:00 AM","2026/06/03 12:00:00 AM","M-F","14:00:00","18:00:00","sfrecpark.org/register","true",,"BETTY ANN ONG CHINESE REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Childcare","After and Before School Care","Children; Pre-Teens",,,,,"1199 Mason St @ Washington St","(415) 359-9103",,"37.794294","-122.411466","POINT (-122.411466 37.794294)","Nob Hill","3","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39417_rpd","SF Rec Park","Drop-in: Pickleball","Pickleball is a fast-paced and challenging sport that can provide hours of fun and excitement for players of all skill levels. Come drop in to play the fastest growing sport in America.","2025/09/04 12:00:00 AM","2025/12/18 12:00:00 AM","Th","10:30:00","13:30:00","sfrecpark.org/register","false",,"RICHMOND REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation",,"All Ages",,,,,"251 - 18th Ave","(415) 666-7020",,"37.783215","-122.477976","POINT (-122.477976 37.783215)","Outer Richmond","1","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"118106_sfpl","SF Public Library","Storytime: For Preschoolers","Books, songs, fingerplays and more for ages 3–5.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…","2025/10/24 12:00:00 AM","2025/10/24 12:00:00 AM",,"15:00:00","15:30:00","https://sfpl.org/events/2025/10/24/storytime-preschoolers","false",,"Marina","https://sfpl.org//sites/default/files/topics/StorytimeforPreschoolers.jpg","Education",,"Toddlers (Ages 1-3), Pre-School (Ages 3-5), Families with children below 18 years old",,,,,"1890 Chestnut Street","415-355-2823","marmgr@sfpl.org","37.801314","-122.434182","POINT (-122.434182 37.801314)","Marina","2","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"130475_sfpl","SF Public Library","Services: Homework Help","Get homework help from Saint Ignatius' Tutoring By the Bay volunteers. Tutoring available for all core subjects. For elementary and middle school…","2025/10/27 12:00:00 AM","2025/10/27 12:00:00 AM",,"15:30:00","17:30:00","https://sfpl.org/events/2025/10/27/services-homework-help","false",,"Ortega","https://sfpl.org//sites/default/files/2025-08/24333.png","Arts, Culture & Identity","Writing","Children/Pre-Teens (Ages 5-13)",,,,,"3223 Ortega Street","415-355-5700","ortmgr@sfpl.org","37.751004","-122.4982755","POINT (-122.4982755 37.751004)","Sunset/Parkside","4","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"114352_sfpl","SF Public Library","Storytime: For Babies","Songs, rhymes and books for infants and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…","2025/10/23 12:00:00 AM","2025/10/23 12:00:00 AM",,"10:15:00","10:45:00","https://sfpl.org/events/2025/10/23/storytime-babies-0","false",,"Presidio","https://sfpl.org//sites/default/files/topics/StorytimeforBabies.jpg","Education",,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,"3150 Sacramento Street","415-355-2880","premgr@sfpl.org","37.788822","-122.444865","POINT (-122.444865 37.788822)","Pacific Heights","2","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40386_rpd","SF Rec Park","Ukulele II","Ukulele    II is for students who have some previous experience playing the ukulele or    who have taken the Beginning Ukulele class. We will continue our study of    scales, chords and rhythms to learn more challenging songs. Each student will    have the option to share an in class performance of a song that they have    practiced. Ukuleles can be borrowed for the class during class time, but it    is recommended that students bring their own so they may practice at home    between classes.","2025/09/12 12:00:00 AM","2025/11/07 12:00:00 AM","F","16:45:00","17:45:00","sfrecpark.org/register","true",,"HARVEY MILK CENTER FOR THE ARTS","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Arts, Culture & Identity",,"Children; Pre-Teens; Teens",,,,,"50 Scott St","(415) 554-8742",,"37.769499","-122.434623","POINT (-122.434623 37.769499)","Haight Ashbury","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"100567_sfpl","SF Public Library","Storytime: For Toddlers","Playtime to follow storytime.","2025/11/06 12:00:00 AM","2025/11/06 12:00:00 AM",,"10:15:00","10:45:00","https://sfpl.org/events/2025/11/06/storytime-toddlers","false",,"North Beach","https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg","Education",,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,"850 Columbus Avenue","415-355-5626","nbemgr@sfpl.org","37.802601","-122.413284","POINT (-122.413284 37.802601)","North Beach","3","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"10014217_sfdec","APA Family Support Services","Parent Support Group 家长互助组 (Cantonese)","Parent Support Group 家长互助组 JOIN US FOR A RELAXING &amp; STRESS-FREE MORNING 来参加一个轻松又愉快的早上 EVERY WEDNESDAY FROM 11 AM TO 12:30 PM 每周三上午11点至到12点半 LOCATION 地点 518 GRANT AVENUE SAN FRANCISCO, CA 94108 RSVP with Lily on Wechat or call (415)420-5769 在微信上或打(415)420-5769与我们联系","2025/10/15 12:00:00 AM","2025/10/15 12:00:00 AM",,"11:00:00","12:30:00","https://sfdec.org/event/parent-support-group-%e5%ae%b6%e9%95%bf%e4%ba%92%e5%8a%a9%e7%bb%84-cantonese/2025-10-15/",,,"518 GRANT AVE","https://sfdec.org/wp-content/uploads/2025/10/Parent-Support-Group-pdf.jpg","Family Support","Support Groups",,,,,"Chinese","518 GRANT AVE",,,"37.791774","-122.4056475","POINT (-122.4056475 37.791774)","Financial District/South Beach","3","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39455_rpd","SF Rec Park","Adult Swim - Learning the Basics","This class is designed to help participants gain basic aquatic skills and swimming strokes, including the front crawl, breaststroke and elementary backstroke. Participants also learn skills and concepts needed to stay safe around water, in addition to those needed to help themselves or others in an aquatic emergency.","2025/09/02 12:00:00 AM","2025/10/14 12:00:00 AM","T","15:30:00","16:00:00","sfrecpark.org/register","true",,"BALBOA SWIMMING POOL","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Swimming","TAY",,,,,"51 Havelock Ave","(415) 337-4701",,"37.726730859","-122.44262625638","POINT (-122.442626256 37.726730859)","Outer Mission","11","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"107763_sfpl","SF Public Library","Storytime: For Preschoolers Bilingual in Español/English","Books, songs, fingerplays and more for ages 3–5.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…","2025/11/04 12:00:00 AM","2025/11/04 12:00:00 AM",,"11:00:00","11:30:00","https://sfpl.org/events/2025/11/04/storytime-preschoolers-bilingual-espanolenglish","false",,"Bayview/Linda Brooks-Burton","https://sfpl.org//sites/default/files/topics/StorytimeforPreschoolers.jpg","Education",,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,"5075 3rd Street","415-355-5757","baymgr@sfpl.org","37.732491","-122.3913285","POINT (-122.3913285 37.732491)","Bayview Hunters Point","10","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"129163_sfpl","SF Public Library","Workshop: Filipino Weaving with Rachel Lozada","Local artist Rachel Lozada presents a Filipino themed traditional weaving workshop with a socio-historical and decolonizing context. This workshop is…","2025/10/25 12:00:00 AM","2025/10/25 12:00:00 AM",,"14:00:00","16:00:00","https://sfpl.org/events/2025/10/25/workshop-filipino-weaving-rachel-lozada","false",,"Western Addition","https://sfpl.org//sites/default/files/topics/FilipinoAmericanInterest.png","Arts, Culture & Identity","Arts and Creative Expression, STEM","Families with children below 18 years old, TAY (Ages 18-24)","Filipino/a",,,,"1550 Scott Street","415-355-5727","wsamgr@sfpl.org","37.784151","-122.4377505","POINT (-122.4377505 37.784151)","Japantown","5","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"130156_sfpl","SF Public Library","Activity: Make Your Own Pokemon Booster Pack","Design and create your own Pokemon booster pack. Recommended for children ages 6 and older.&nbsp;","2025/10/25 12:00:00 AM","2025/10/25 12:00:00 AM",,"10:30:00","11:30:00","https://sfpl.org/events/2025/10/25/activity-make-your-own-pokemon-booster-pack","false",,"Parkside","https://sfpl.org//sites/default/files/2025-08/23952.jpg","Arts, Culture & Identity","Arts and Creative Expression, STEM","Children/Pre-Teens (Ages 5-13), Children/Pre-Teens (Ages 5-13), Teens (Ages 13-18)",,,,,"1200 Taraval Street","415-355-5770","psimgr@sfpl.org","37.743093","-122.479407","POINT (-122.479407 37.743093)","Sunset/Parkside","4","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"127020_sfpl","SF Public Library","Social: Halloween Costume Swap","Has your child outgrown their Halloween costume but it still looks like new? Save the environment, save money and share with the community at our…","2025/10/14 12:00:00 AM","2025/10/14 12:00:00 AM",,"11:00:00","13:00:00","https://sfpl.org/events/2025/10/14/social-halloween-costume-swap","false",,"Marina","https://sfpl.org//sites/default/files/2025-07/23425.png","Arts, Culture & Identity",,"Toddlers (Ages 1-3), Pre-School (Ages 3-5), Families with children below 18 years old",,,,,"1890 Chestnut Street","415-355-2823","marmgr@sfpl.org","37.801314","-122.434182","POINT (-122.434182 37.801314)","Marina","2","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"127561_sfpl","SF Public Library","Book Club: Mother-Daughter, Joshua M. Greene&#039;s Fighter in the Woods","Discussing Joshua M. Greene's <a href=""https://sfpl.bibliocommons.com/v2/record/S93C6815216"">Fighter in the Woods: The True Story of a Jewish Girl…</a>","2025/10/23 12:00:00 AM","2025/10/23 12:00:00 AM",,"18:45:00","19:45:00","https://sfpl.org/events/2025/10/23/book-club-mother-daughter-joshua-m-greenes-fighter-woods","false",,"West Portal","https://sfpl.org//sites/default/files/topics/BookClubs.jpg","Arts, Culture & Identity",,"Families with children below 18 years old",,,,,"190 Lenox Way","415-355-2886","wpomgr@sfpl.org","37.741365","-122.4661635","POINT (-122.4661635 37.741365)","West of Twin Peaks","7","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40416_rpd","SF Rec Park","Pickleball - Women's Beginning /Intermediate","Come    play the fastest growing sport in America. Pickleball is a combination of    tennis, ping pong, and badminton. It’s a super fun game & is easy to    learn. This class is open to beginner and intermediate players.","2025/10/28 12:00:00 AM","2025/12/16 12:00:00 AM","T","15:00:00","16:00:00","sfrecpark.org/register","true",,"MOSCONE REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation",,"TAY",,,,,"1800 Chestnut St @ Buchanan St","(415) 292-2045",,"37.801422","-122.4331875","POINT (-122.4331875 37.801422)","Marina","2","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39676_rpd","SF Rec Park","Level 2","This class builds on the basic aquatic skills and water safety skills and concepts learned in level 1. Participants begin to perform skills at a slightly more advanced level and begin gaining rudimentary propulsive skills on both the front and the back. This level marks the beginning of independent aquatic locomotion skills. Prerequisite- Completion of Level 1. Children must be 48 to participate. Registration is limited to one swim class per participant.","2025/10/08 12:00:00 AM","2025/10/31 12:00:00 AM","W,F","16:00:00","16:30:00","sfrecpark.org/register","true",,"SAVA SWIMMING POOL","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Swimming","Children; Pre-Teens; Teens; TAY",,,,,"2699 19th Ave","(415) 661-6327",,"37.73752057497","-122.47539263012","POINT (-122.47539263 37.737520575)","Sunset/Parkside","7","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39338_rpd","SF Rec Park","Little People's Tumbling","Come    have fun on the mats with beginning tumbling  with caregivers. Learn how    to do somersaults, cartwheels, and building a bridge aka backends. We will    listen, and learn to follow directions in a class setting.","2025/10/14 12:00:00 AM","2025/11/18 12:00:00 AM","T","10:00:00","11:00:00","sfrecpark.org/register","true",,"GLEN CANYON REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Arts, Culture & Identity",,"Toddlers; Children",,,,,"70 Elk St","(415) 337-4705",,"37.736199","-122.4400455","POINT (-122.4400455 37.736199)","Glen Park","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"125095_sfpl","SF Public Library","Activity: Shut Up and Write","Write quietly with other adults. Settle in with a brief check-in, and then hit your flow state without distractions.&nbsp;Write for up to two hours…","2025/10/23 12:00:00 AM","2025/10/23 12:00:00 AM",,"12:30:00","14:30:00","https://sfpl.org/events/2025/10/23/activity-shut-and-write","false",,"Glen Park","https://sfpl.org//sites/default/files/2025-06/22879.png","Arts, Culture & Identity","Writing","TAY (Ages 18-24)",,,,,"2825 Diamond Street","415-355-2858","gpamgr@sfpl.org","37.73394","-122.433903","POINT (-122.433903 37.73394)","Glen Park","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"130386_sfpl","SF Public Library","Workshop: Coding Club","Learn the basics of coding through discussion, activities, Scratch and Python with high school volunteers from the STEM Stairway project. Offering a…","2025/10/26 12:00:00 AM","2025/10/26 12:00:00 AM",,"14:00:00","15:00:00","https://sfpl.org/events/2025/10/26/workshop-coding-club","false",,"West Portal","https://sfpl.org//sites/default/files/topics/Science.jpg","Education","Arts and Creative Expression, STEM","Children/Pre-Teens (Ages 5-13), Children/Pre-Teens (Ages 5-13), Teens (Ages 13-18)",,,,,"190 Lenox Way","415-355-2886","wpomgr@sfpl.org","37.741365","-122.4661635","POINT (-122.4661635 37.741365)","West of Twin Peaks","7","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39841_rpd","SF Rec Park","Ceramics: Anything Goes!","Explore    the vast, imaginative possibilities of clay! Hone your wheel throwing skills    or your sculptural skills- or both! This class welcomes all clay makers from    novice to advanced who want to do anything from functional to fun clay art.    If you already have a project in mind, you can get technical and creative    support. If you just want to get your hands in the mud, you can receive    guidance to help you go where the clay leads you. Clay wizard Darien    Prendergast can help you sculpt, coil, wheel-throw and glaze for pieces and    people big and small. In this clay class, anything goes! NOTE: New students    must attend the first three class meetings.","2025/09/06 12:00:00 AM","2025/10/11 12:00:00 AM","Sa","14:00:00","17:00:00","sfrecpark.org/register","true",,"RANDALL MUSEUM","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Arts, Culture & Identity","Crafting","Teens; TAY",,,,,"199 Museum Way","(415) 554-9600",,"37.764432","-122.43816","POINT (-122.43816 37.764432)","Castro/Upper Market","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40387_rpd","SF Rec Park","Drop-in: Ping Pong",,"2025/09/03 12:00:00 AM","2025/12/31 12:00:00 AM","W,Th,F","12:00:00","14:00:00","sfrecpark.org/register","false",,"POTRERO HILL REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Dance; Summer Programs","All Ages",,,,,"801 Arkansas St","(415) 695-5009",,"37.75617","-122.3974575","POINT (-122.3974575 37.75617)","Potrero Hill","10","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39610_rpd","SF Rec Park","Level 1","This class is designed to orient participants to the aquatic environment and to help them gain basic aquatic skills. In addition, participants start learning about how to be safe around water. Children must be 48 to participate.          Registration is limited to one class per participant.","2025/09/06 12:00:00 AM","2025/10/25 12:00:00 AM","Sa","09:00:00","09:30:00","sfrecpark.org/register","true",,"COFFMAN SWIMMING POOL","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Swimming","Children; Pre-Teens; Teens; TAY",,,,,"1700 Visitacion Ave","(415) 337-9085",,"37.71356460576","-122.41540105152","POINT (-122.415401052 37.713564606)","Visitacion Valley","10","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"133815_sfpl","SF Public Library","Workshop: Watercolor Class","Learn to express your creativity with confidence with a guided step-by-step activity. Taught by an art student from Washington High.Space limited.…","2025/10/15 12:00:00 AM","2025/10/15 12:00:00 AM",,"15:30:00","16:30:00","https://sfpl.org/events/2025/10/15/workshop-watercolor-class","false",,"Ortega","https://sfpl.org//sites/default/files/topics/ArtArchitecturePhotography.jpg","Arts, Culture & Identity","Arts and Creative Expression, Photography","Children/Pre-Teens (Ages 5-13), Teens (Ages 13-18)",,,,,"3223 Ortega Street","415-355-5700","ortmgr@sfpl.org","37.751004","-122.4982755","POINT (-122.4982755 37.751004)","Sunset/Parkside","4","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"110139_sfpl","SF Public Library","Storytime: For Families","Books, songs, rhymes and fun for children of all ages.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…","2025/11/04 12:00:00 AM","2025/11/04 12:00:00 AM",,"10:30:00","11:00:00","https://sfpl.org/events/2025/11/04/storytime-families","false",,"Marina","https://sfpl.org//sites/default/files/2024-09/16307.png","Education",,"Families with children below 18 years old, Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,"1890 Chestnut Street","415-355-2823","marmgr@sfpl.org","37.801314","-122.434182","POINT (-122.434182 37.801314)","Marina","2","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40184_rpd","SF Rec Park","Karate Kidz - Little Kickers","Kids will learn movements taken from various traditional and functional martial arts. This class DOES NOT teach fighting techniques or combat. Little Kickers will provide young participants basic knowledge and the foundation to grow in martial arts. This class is perfect for tots who want to be exposed to different movements other than in mainstream sports. Students will have the opportunity to purchase a uniform and belts for an extra fee.","2025/10/29 12:00:00 AM","2025/12/17 12:00:00 AM","W","17:45:00","18:45:00","sfrecpark.org/register","true",,"EUREKA VALLEY REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation",,"Children; Pre-Teens",,,,,"100 Collingwood St","(415) 831-6810",,"37.760481","-122.4362565","POINT (-122.4362565 37.760481)","Castro/Upper Market","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40041_rpd","SF Rec Park","Flag Football - Senior  Division - Upper Noe Team","The    SFRPD Youth Flag Football League is a co-ed non-contact 5 x 5 league with an    emphasis finesse and technique, with running plays, passing plays and route    running. Players will have the opportunity to learn different positions and    build the skills needed to be successful at each position. The league will    service two age groups: The Future stars Division (8-10). And the Showcase    division (11-13) both divisions will be a 5 on 5 passing only non-blocking    league, all participants will play in a healthy competitive environment where    they can use the skills they learn and apply them in High school sports and    beyond.","2025/09/05 12:00:00 AM","2025/10/24 12:00:00 AM","F","17:00:00","18:00:00","sfrecpark.org/register","true",,"UPPER NOE REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation",,"Pre-Teens; Teens",,,,,"295 Day St @ Sanchez St","(415) 970-8061",,"37.74258","-122.428494","POINT (-122.428494 37.74258)","Noe Valley","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"131858_sfpl","SF Public Library","Storytime: For Toddlers","Space limited. Tickets available on a first come&nbsp;basis at the entrance to the children's room starting at 10:00am.Playtime to follow storytime.…","2025/10/07 12:00:00 AM","2025/10/07 12:00:00 AM",,"11:00:00","11:30:00","https://sfpl.org/events/2025/10/07/storytime-toddlers-12","false",,"Glen Park","https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg","Education",,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,"2825 Diamond Street","415-355-2858","gpamgr@sfpl.org","37.73394","-122.433903","POINT (-122.433903 37.73394)","Glen Park","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"122877_sfpl","SF Public Library","Storytime: For Families","Books, songs, rhymes and fun for children of all ages.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…","2025/10/12 12:00:00 AM","2025/10/12 12:00:00 AM",,"13:30:00","14:00:00","https://sfpl.org/events/2025/10/12/storytime-families","false",,"Parkside","https://sfpl.org//sites/default/files/topics/StorytimeforFamilies.jpg","Education",,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,"1200 Taraval Street","415-355-5770","psimgr@sfpl.org","37.743093","-122.479407","POINT (-122.479407 37.743093)","Sunset/Parkside","4","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"121479_sfpl","SF Public Library","Activity: Gardening","De–stress and enjoy the fresh air. Garden with us. For ages 13–18.","2025/10/11 12:00:00 AM","2025/10/11 12:00:00 AM",,"11:00:00","12:00:00","https://sfpl.org/events/2025/10/11/activity-gardening","false",,"Merced","https://sfpl.org//sites/default/files/2025-05/22068.png","Sports & Recreation","Arts and Creative Expression, Gardening, Outdoors, STEM","Teens (Ages 13-18)",,,,,"155 Winston Drive","415-355-2825","mermgr@sfpl.org","37.726713","-122.4744615","POINT (-122.4744615 37.726713)","West of Twin Peaks","7","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40294_rpd","SF Rec Park","Life Drawing","Come  experience drawing from a live model. Class is self-directed with minimal  instruction. Each week focusing on a different part of the anatomy. Critiques  of student work made upon request to the instructor. Emphasis is on gesture  poses, short poses, ending with 20 minute poses. Please bring paper and  drawing materials to class. Price of the model is included in the cost of the  class. The cost includes a $100 model fee. No Drop-ins available at this time","2025/09/24 12:00:00 AM","2025/10/29 12:00:00 AM","W","15:00:00","17:30:00","sfrecpark.org/register","true",,"SHARON ART STUDIO","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Arts, Culture & Identity","Visual Arts","TAY",,,,,"Golden Gate Park","(415) 753-7006",,,,,,,"2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40031_rpd","SF Rec Park","Flag Football League","The    SFRPD Youth Flag Football League is a co-ed non-contact 5 x 5 league with an    emphasis finesse and technique, with running plays, passing plays and route    running. Players will have the opportunity to learn different positions and    build the skills needed to be successful at each position. The league will    service two age groups: The Future stars Division (8-10). And the Showcase    division (11-13) both divisions will be a 5 on 5 passing only non-blocking    league, all participants will play in a healthy competitive environment where    they can use the skills they learn and apply them in High school sports and    beyond.","2025/09/03 12:00:00 AM","2025/10/24 12:00:00 AM","TBD","00:00:00","00:00:00","sfrecpark.org/register","true",,,"https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation",,"Children; Pre-Teens; Teens",,,,,,,,,,,,,"2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"10013055_sfdec",,"1-2-3 Magic (Parenting Class, Vietnamese)","1-2-3 Magic Vietnamese Series (Parents + caregiver) Tuesday, 9/16/2025 – 11/18/2025, 9:30-10:30 am, in-person at Portola: 2565 San Bruno Ave, San Francisco, CA 94134 The 1-2-3 Magic series helps parents/caregivers strengthen their relationships with children and encourage good behavior. Caregivers will learn about the simple yet effective “1-2-3 counting method” and how to decrease parental stress and depression. Contact Tram at 510.629.1938 or tphan@fccenters.org for more information.","2025/10/28 12:00:00 AM","2025/10/28 12:00:00 AM",,"09:30:00","10:30:00","https://sfdec.org/event/1-2-3-magic-parenting-class-vietnamese/2025-10-28/",,,,,"Family Support","Parent Education",,,,,"Vietnamese",,,,,,,,,"2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
